song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
4Guqm9jhSd8tWFqa8tPwFE,0.64,0.55,11,-8.888,0,0.411,0.133,0.0,0.0423,0.519,63.186,234947,5
40aUecOhUNkxTEqCRSWzxi,0.783,0.588,6,-8.441,0,0.345,0.337,0.0,0.0828,0.557,140.08,274286,4
21XMqBBEco0JGaD1GTFGZG,0.703,0.696,1,-6.777,1,0.399,0.28,0.0,0.0661,0.649,82.945,160003,4
6W3ssSFXETDaVAL5xntDgr,0.726,0.761,0,-5.549,1,0.0402,0.0975,4.14e-06,0.136,0.422,146.985,187467,4
4MgvY7XVPeZzdVhwOY9tYM,0.748,0.442,9,-7.679,0,0.278,0.633,1.41e-05,0.107,0.431,110.009,186827,4
3D0D9YA2T5NU4M8YNyD1Qf,0.635,0.361,3,-8.518,0,0.0456,0.782,0.0,0.108,0.358,141.971,217133,4
3HH0IhsjdfMiQyWe1u2Mc2,0.467,0.638,8,-7.33,1,0.0624,0.0927,0.0,0.327,0.448,160.102,264013,4
4F3aWMbVZdnr69ngGVt1Ur,0.788,0.549,5,-8.057,0,0.0417,0.21,8.08e-05,0.105,0.571,127.999,191784,4
5KucrM1drVxa5OCYkEuCgG,0.789,0.689,5,-5.924,0,0.271,0.436,0.0,0.216,0.54,101.037,175547,4
3EjJfMN67Bcv3FCGR9UgBB,0.659,0.345,5,-11.776,1,0.0615,0.55,0.0105,0.327,0.429,128.162,171027,4
0mT4PTtg9wemcQCLRroNks,0.783,0.606,5,-5.975,0,0.0423,0.205,0.0,0.337,0.324,122.992,253387,4
3XSR4WYp4BbH8SOCshJK6i,0.845,0.5,5,-8.716,1,0.0815,0.676,0.0,0.0912,0.412,119.916,231915,4
4srioPdWTM3ycYzhPT2jLf,0.699,0.559,9,-6.21,1,0.0449,0.409,0.0,0.118,0.467,99.621,184682,4
2JEbkampphsyNE0AR0vJt5,0.505,0.569,5,-8.575,1,0.381,0.545,6.67e-05,0.115,0.329,174.241,235080,4
3DRaSLzCHIhaAiEHr1mvQs,0.749,0.718,6,-5.732,0,0.0913,0.603,0.0,0.0904,0.134,115.885,221080,4
6i11N9wP7qyB34UiRJux3G,0.698,0.562,6,-8.66,0,0.435,0.576,3.44e-05,0.296,0.7,157.027,73376,4
3WhT3S5OGTSTBmTTmkjhqi,0.789,0.683,0,-7.517,1,0.343,0.491,0.0,0.0958,0.296,126.029,209533,4
16gQkef4VYxBfw2oQ4cdVU,0.776,0.616,6,-6.402,1,0.314,0.639,0.0,0.12,0.314,139.977,180192,4
7hzjWGFi2HKUGOXp1LiQ3V,0.822,0.825,8,-4.458,0,0.052,0.055,0.00661,0.105,0.507,109.993,157867,4
3Q35CdXXoyb2AxDghgadZZ,0.833,0.594,8,-6.794,0,0.383,0.807,0.0,0.341,0.665,131.99,153987,4
37jElFVketOXG2dLhjQU22,0.906,0.703,2,-7.363,0,0.209,0.383,0.0,0.073,0.855,137.988,181333,4
6rjGt5xJF2uFTNCbg5h1pp,0.801,0.9,1,-3.902,1,0.147,0.013,0.0954,0.064,0.833,122.038,146127,4
1QnyYTtqB4qrXf3NZyDJ4G,0.655,0.645,11,-5.592,0,0.0949,0.114,0.0,0.0762,0.598,180.074,218293,4
6hKkzk8UlVUj9ioPCyeH1O,0.939,0.812,2,-6.053,0,0.0751,0.456,0.00028,0.0718,0.891,119.993,171000,4
5w3r6vFKgkji8kpWgW47og,0.813,0.517,3,-9.362,0,0.308,0.536,1.35e-06,0.174,0.416,90.034,240907,4
7CnlMI3z4COC5WDzkKpeCF,0.72,0.486,11,-10.143,0,0.47,0.688,0.0,0.481,0.322,82.613,221253,4
41khJYouW5ZuLiVzPFuljd,0.812,0.522,5,-8.21,0,0.0363,0.417,3.79e-06,0.0972,0.35,136.045,216893,4
1Fui5N8AtkDRG1Gmpq4Yk2,0.91,0.596,1,-6.368,1,0.304,0.0429,0.0,0.0692,0.538,140.078,160467,4
0jPloz3ESqCi0Hevisdki8,0.785,0.874,6,-3.558,0,0.0429,0.101,8.71e-06,0.042,0.933,126.014,176600,4
6La7yrDZgV4kYOk1HrQZvs,0.727,0.537,6,-9.385,0,0.519,0.554,0.0,0.63,0.542,82.282,284787,4
0vEfvFOiB5PDK5Q1UnSMlq,0.681,0.608,2,-7.246,1,0.394,0.227,1.11e-06,0.361,0.422,78.379,187760,4
31uIcE1TppvHBGNgTGYXO1,0.668,0.572,11,-8.462,0,0.242,0.311,2.15e-06,0.195,0.313,107.959,253027,4
43Ca15rXse9SfsEvcJ27js,0.745,0.803,7,-3.196,1,0.0451,0.173,1.02e-06,0.136,0.557,92.996,172385,4
1efHgqG3HLznLEuOgdP0ac,0.732,0.611,0,-6.94,1,0.0366,0.0597,0.000217,0.0853,0.122,98.972,240916,4
7ygA08T4t49ZhaOtCHsktS,0.907,0.399,5,-9.94,0,0.317,0.325,0.00145,0.088,0.795,132.958,174200,4
6CjCgvpjrQvEwS1dOpmAqr,0.546,0.785,7,-6.15,0,0.371,0.318,0.0,0.312,0.569,80.468,329942,4
5ugbi9Njjt5PQRqkLXhX2W,0.734,0.382,6,-9.934,1,0.281,0.668,0.0,0.0796,0.489,138.97,303200,4
3eG36tERWexe2lm75Ea3Y8,0.872,0.613,9,-4.884,1,0.319,0.265,0.0,0.0819,0.339,139.888,196027,4
3OmMEncU5Z8hZJVKwAMZpk,0.662,0.424,11,-9.949,1,0.161,0.322,0.000217,0.14,0.208,131.938,244320,4
31ljIjVJOgopnyNposqPhm,0.708,0.375,8,-11.064,1,0.441,0.719,2.82e-06,0.126,0.239,93.624,286520,4
1FN3Bo2tGTBxvEb5b83vFV,0.789,0.47,11,-6.373,0,0.421,0.355,0.0,0.158,0.441,79.982,234053,4
48MQ3gJuiksM6zyLPRTFKj,0.378,0.323,3,-11.555,0,0.041,0.819,0.000433,0.213,0.273,131.324,278333,4
0sSvwmaVvkcIARs3uaLmlj,0.75,0.561,8,-7.839,0,0.233,0.258,0.0,0.122,0.147,120.098,202693,4
2SlzpQnpdEetONMktRWUKS,0.74,0.536,1,-9.401,0,0.513,0.549,0.0,0.629,0.532,82.124,284787,4
5BX0UF54txMgYG73sVNeJJ,0.864,0.702,8,-7.146,1,0.131,0.356,0.0,0.105,0.845,137.98,225427,4
6vsaj9lO1gyNjRmfIz0CTj,0.835,0.592,8,-6.792,0,0.371,0.808,0.0,0.341,0.661,131.982,153987,4
7rOhUcPhUnEmOLXLtNjuZO,0.813,0.518,3,-9.361,0,0.307,0.539,1.43e-06,0.174,0.41,90.033,240907,4
2613pAp7RThnv3hjAfNn8m,0.655,0.577,11,-8.454,0,0.237,0.318,2.09e-06,0.18,0.299,107.98,253027,4
6j0sTlEg74brXngEeMQ5mJ,0.655,0.59,1,-7.353,1,0.372,0.26,0.0,0.33,0.568,86.669,250947,4
6F8Caj9u2wk5hmbFuKK6Pa,0.783,0.732,4,-5.459,0,0.0602,0.288,2.39e-05,0.333,0.46,105.017,197925,4
7Dk92DM38obUOQknmSDku6,0.718,0.347,5,-10.627,0,0.099,0.529,3.81e-06,0.107,0.332,123.986,228413,4
6ky5QlD64Sq1NMb9BkmIJw,0.734,0.386,6,-9.925,1,0.253,0.665,0.0,0.0795,0.488,138.98,303200,4
7rbf4lfmVKugJ5sTQCBOpO,0.82,0.741,11,-6.091,1,0.307,0.223,0.0,0.169,0.821,146.898,180840,4
7v5EUVKBk6jw697PhZIzFJ,0.647,0.387,5,-10.628,0,0.0578,0.288,0.000243,0.236,0.255,134.019,233187,4
3i0WryQi0e9rPdkroQSUMn,0.776,0.523,1,-8.283,1,0.284,0.243,0.0,0.113,0.381,122.031,266653,4
66kEUL4IAGwmquPa41Jka8,0.862,0.651,5,-6.661,1,0.0684,0.357,0.0,0.11,0.456,122.068,205067,4
2kO02q4ilhMLVfsccMHA3V,0.78,0.884,6,-3.558,0,0.0424,0.0965,1.22e-05,0.0465,0.933,126.032,175413,4
4Krth8PN7wLNGxDlRTztke,0.615,0.657,4,-8.993,1,0.145,0.214,7.94e-06,0.246,0.378,89.594,232800,4
3cdxShmWeMHolKPDi3SRXM,0.756,0.552,8,-6.912,1,0.0596,0.119,0.0,0.104,0.4,146.095,188864,4
4waeGjPW1ovLjhbScVibAH,0.741,0.81,10,-3.929,0,0.0776,0.222,0.0,0.174,0.604,105.065,181857,3
1U0Ph0TuAU8IcmnvbZIovv,0.922,0.486,11,-9.608,0,0.278,0.0396,7.08e-06,0.106,0.376,140.045,133690,4
2p21ISIcfxkxKoiW6IlHhM,0.582,0.953,5,-6.113,0,0.0567,0.00136,0.00197,0.324,0.12,138.025,172174,4
5CxgQRxdHhhqoWZPKMdtiQ,0.739,0.527,10,-4.831,0,0.0753,0.121,9.02e-06,0.111,0.346,139.202,173233,4
40UsTEcLNqQyrvvwJPpCra,0.826,0.818,7,-6.057,1,0.12,0.0216,0.00174,0.132,0.429,115.069,163562,4
1MCwF6cRku0geY2gI3lR57,0.726,0.854,10,-5.708,1,0.0574,0.182,3.05e-05,0.12,0.683,122.949,171320,4
3CuPFaDSBw27evoUQfqHKL,0.733,0.714,8,-6.838,1,0.0598,0.684,1.19e-06,0.0964,0.794,89.989,205360,4
25yiHDniULzQL1BaFgV4Tq,0.757,0.618,3,-8.037,0,0.172,0.378,0.0,0.106,0.316,101.031,304795,4
4DwppHaJ76CJ0GYOFwrQoJ,0.772,0.643,0,-6.367,0,0.159,0.425,0.0,0.102,0.609,112.015,260683,4
5Bj9llJ7xr70Ny2nWiSM6G,0.808,0.709,8,-7.298,0,0.0426,0.201,0.00376,0.0947,0.395,114.978,242466,4
1WqP758rbjGxxZQm28PBme,0.765,0.699,9,-6.738,0,0.196,0.407,4.13e-06,0.0909,0.227,139.954,228751,4
5C6WBcv7ILoSpREAZsnArO,0.771,0.717,11,-6.054,0,0.196,0.487,0.0,0.246,0.577,140.028,183748,4
57I5KhEpQFC9XBgKt6nklL,0.575,0.58,0,-6.801,1,0.067,0.166,0.0,0.0781,0.324,75.2,211413,4
0VPKan5aM2nQy5voiAjjUo,0.681,0.61,1,-9.629,0,0.0413,0.432,0.00158,0.144,0.121,104.995,357948,4
4q1WNOlRxBtTWnD36yBlAC,0.896,0.695,2,-5.253,1,0.278,0.387,0.000149,0.138,0.765,138.993,178227,4
40M9DN8MY88fw2Kxx7Owne,0.803,0.477,7,-9.799,1,0.146,0.625,0.0,0.17,0.501,113.352,185403,5
72W5zP2whL5gWb8WmxJuPm,0.701,0.73,9,-5.455,1,0.0878,0.42,0.0,0.0838,0.742,126.137,190720,4
0BtJs3rRjbViuXkFyicwPl,0.748,0.739,5,-6.217,1,0.0508,0.425,2.03e-06,0.0889,0.579,100.021,200673,4
5eKtOpkHucWh5FdQOXT2SA,0.778,0.623,9,-7.747,0,0.129,0.59,0.0,0.0629,0.551,105.986,206061,4
5QLKMNodEYyVrTkknAeTnN,0.689,0.554,2,-8.833,0,0.24,0.205,3.84e-05,0.1,0.399,147.943,214966,4
2ByB9vlVC7p6kDsznT4NYr,0.824,0.825,8,-7.028,1,0.313,0.0484,0.000121,0.0707,0.508,171.944,129013,4
7qqPnzVQILmJeldy9smPLj,0.493,0.606,5,-8.409,0,0.16,0.307,1.01e-05,0.113,0.233,104.887,316949,4
1CKzTXSJXhs5dS43dmUERX,0.579,0.847,5,-5.289,1,0.0658,0.0185,0.0,0.395,0.695,125.956,197632,4
0KwdqPzC3HtIM2dXgJUvJQ,0.882,0.59,2,-7.728,0,0.0714,0.425,0.0,0.179,0.306,119.99,238053,4
6SfaEpLn8FOVXqWuDdCbCy,0.744,0.636,11,-5.293,0,0.0718,0.626,0.0,0.342,0.567,97.527,219315,4
20JXngbVXifMXbUqCTljje,0.455,0.703,7,-5.938,0,0.0647,0.396,0.0,0.297,0.533,117.166,221355,5
1DEkiMSnnYqj69ubNFD2ya,0.931,0.416,7,-8.877,1,0.447,0.506,5.87e-05,0.184,0.454,124.051,126467,4
6eVHz1I8JaAYUl1jTgSjRW,0.855,0.551,8,-7.651,1,0.0741,0.245,2.31e-06,0.477,0.351,135.995,227400,4
5foznJ5MF2UvnrOE2pN6oN,0.686,0.774,7,-6.517,1,0.127,0.518,4.61e-06,0.117,0.39,169.953,182537,4
53yd65JieOjcP9lRCpDLvr,0.884,0.589,7,-10.703,1,0.216,0.0339,0.000466,0.101,0.617,122.963,204939,4
4lJNen4SMTIJMahALc3DcB,0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,187027,4
0cdbNf1WQTV3529yzcSUwu,0.568,0.772,3,-6.882,0,0.829,0.217,0.0,0.0852,0.581,174.233,169714,5
6isv2O2hymNpNZJTklSwvi,0.751,0.643,1,-6.923,0,0.217,0.321,0.0311,0.087,0.867,183.066,231409,4
6vRCKJDtnrJEcyyzIMa0w0,0.655,0.713,9,-6.293,0,0.0501,0.338,0.0,0.0971,0.61,94.05,184653,4
6ONBway3VLMdg9tQMZixT7,0.839,0.911,2,-5.625,0,0.172,0.207,4.9e-06,0.0711,0.779,114.959,209107,4
1YSFzOfVCpZONy8yWIAn8s,0.777,0.495,9,-8.041,0,0.365,0.434,9.49e-06,0.108,0.449,98.752,395280,4
2PaktlQ4uhWfR0Cuk0qRtN,0.816,0.895,11,-5.414,0,0.0673,0.0145,2.83e-05,0.0756,0.966,146.004,194053,4
1n7fqc4bQcxIyxZP2IXVbg,0.844,0.828,0,-6.322,1,0.0581,0.262,0.00435,0.0999,0.318,129.982,235507,4
2FtVgprRhMEpvJkQR5V5Gm,0.763,0.914,9,-5.758,1,0.0961,0.262,0.153,0.304,0.966,142.065,223387,4
7439REnnov7d5h0P419Nk2,0.956,0.719,3,-6.034,0,0.0667,0.115,2.89e-06,0.0986,0.556,126.017,185320,4
6hLLZdEIora9qDmwkoXZg1,0.963,0.745,1,-6.409,0,0.204,0.221,0.0,0.0966,0.777,112.969,208520,4
0MEUltYRml8t9Lmq05Ge7D,0.963,0.665,9,-6.557,1,0.0509,0.334,0.000454,0.0735,0.963,124.962,192667,4
2DtY5tjRR32GXKFVRi4VzH,0.947,0.755,9,-6.686,0,0.189,0.309,0.0,0.0753,0.865,128.064,312213,4
1ARv8VDHzs8DnWHnty9wvy,0.931,0.738,8,-5.83,0,0.08,0.217,1.04e-05,0.0996,0.861,130.005,156467,4
0fuUNxw0BcLYBJZrm3kJzd,0.836,0.808,4,-5.714,0,0.288,0.227,0.0,0.12,0.722,154.044,217760,4
7GviBAL1r8fpwlIv8cbFMU,0.951,0.711,0,-5.665,0,0.252,0.552,1.08e-05,0.105,0.784,126.093,137080,4
6ScF8Xaxrk3TNyJxPPlUj2,0.805,0.897,3,-5.783,0,0.0409,0.281,0.000163,0.0634,0.914,133.014,245027,4
4x3NYTPPaXQQKFMzML0nly,0.923,0.82,0,-6.191,0,0.108,0.228,0.00111,0.0689,0.836,103.973,222213,4
4RCrW4k35oPVoWf6qRIhav,0.928,0.716,1,-6.755,0,0.328,0.475,0.0,0.0986,0.663,114.031,177720,4
4kDuX0YXZSiRxrHUbYzCU9,0.883,0.557,11,-4.453,0,0.0581,0.000273,6.99e-06,0.0629,0.681,131.032,164667,4
2gwWnqjqaJrX6y1oJEItqm,0.961,0.682,7,-6.53,0,0.123,0.265,0.0,0.0765,0.619,119.003,141880,4
6almLUsdAb3Qsgq6BtpCWW,0.853,0.883,2,-4.69,0,0.0412,0.47,0.00533,0.097,0.526,130.003,239800,4
5Xq0t0hUJcNbaVOhwLtusF,0.815,0.862,0,-4.635,1,0.0719,0.0104,0.000184,0.0654,0.954,138.026,279667,4
2LxReYCZx8jTaNiJQsBip7,0.883,0.764,0,-6.781,1,0.261,0.582,4.85e-06,0.0803,0.589,97.983,352800,4
7D86EgWxXp3AxPobUlteeR,0.825,0.777,11,-5.494,0,0.104,0.0902,1.27e-05,0.129,0.849,95.979,159600,4
6mv40nIczFEF9O6U8I6cQb,0.966,0.715,11,-6.219,0,0.0528,0.225,0.0,0.0972,0.708,127.982,165093,4
0XLpNRycr9bICwvvkt975N,0.965,0.752,2,-5.653,0,0.0623,0.161,7.24e-05,0.0698,0.756,131.999,210547,4
7xlk8IPqWhssAgco97zmW0,0.825,0.692,4,-6.897,0,0.0591,0.206,0.0,0.138,0.513,129.978,169707,4
43UtwWUIDHPQOP5q7F6E6t,0.828,0.78,2,-5.803,0,0.041,0.0401,0.0,0.0594,0.893,127.04,196733,4
7oZryU4VFbqOxT0bRceSjj,0.573,0.679,0,-6.191,1,0.0761,0.00474,6.57e-06,0.64,0.747,166.045,233813,4
2U84whtmqiAXlBfMRTJoem,0.87,0.709,1,-6.983,0,0.054,0.112,5.89e-05,0.0295,0.933,119.989,188040,4
1xhbxvEnUyxLK86a0dP09c,0.856,0.693,10,-6.817,0,0.292,0.309,0.0,0.095,0.421,104.993,182773,4
2pduHwu9K40i1aUyxrSpyF,0.854,0.868,0,-5.946,1,0.066,0.169,0.000885,0.0844,0.717,129.973,193400,4
4R2SdpaJgQdl0L6zvGw1FD,0.893,0.729,9,-4.662,0,0.192,0.00441,0.0,0.0977,0.835,135.004,192053,4
4M36fLnP1u7hbVidTtxIAH,0.824,0.897,6,-5.37,1,0.0607,0.11,9.64e-05,0.0467,0.888,128.026,197307,4
39WugyFCBqnMs2bBw5G56y,0.729,0.979,5,-5.598,1,0.0382,0.043,0.0614,0.054,0.968,110.026,171453,4
0OikdMbOZWdu29oBnVILzK,0.657,0.545,5,-8.65,0,0.232,0.057,0.0,0.114,0.491,83.884,190800,4
4poybupy26pTWPr9zY1i7h,0.779,0.342,3,-6.316,0,0.0405,0.701,2.75e-06,0.132,0.482,104.995,175602,4
1mn6HJ5ZWCbxv5JB9nkv1O,0.915,0.772,1,-4.774,1,0.343,0.00853,1.77e-05,0.0708,0.435,127.936,216773,4
6TjFhK5XDdNEtMFfIUa3dT,0.737,0.826,0,-6.128,1,0.189,0.0683,0.0,0.117,0.426,92.019,159053,4
5fsOa2FTeCVCkOk9SotRkt,0.836,0.664,0,-5.807,0,0.247,0.444,1.27e-05,0.23,0.496,116.016,212027,4
0QyCqD3owLVI9hK3GSBlE5,0.566,0.617,1,-6.639,0,0.409,0.174,0.0,0.12,0.423,171.805,169947,4
0QnEGWGECQUPuE3m8L6hdT,0.558,0.797,8,-3.89,0,0.0739,0.193,0.0,0.399,0.368,139.992,233986,4
1MrspwUYbAnFHEks5Yc45e,0.871,0.783,7,-4.821,1,0.0638,0.125,0.0,0.331,0.482,140.329,189067,4
2o4NiwCMaXjI6oA7IfNDsE,0.864,0.665,4,-6.893,0,0.273,0.372,0.0,0.238,0.738,140.103,208253,4
7barSbHgh197fjiZMc8L8x,0.774,0.733,4,-7.184,0,0.102,0.208,3.26e-05,0.064,0.183,110.033,253427,4
5uXlnlGUadC5kuCpmh5RG6,0.681,0.631,4,-7.382,0,0.427,0.0882,0.0,0.123,0.0754,90.008,279920,4
5AWKxUh7dfzBhYji3okAEu,0.714,0.496,6,-8.363,0,0.347,0.706,0.000302,0.0964,0.453,98.983,194213,4
0kfWR66a8Cand4gOtRPq1N,0.633,0.806,5,-4.039,0,0.277,0.288,0.0,0.266,0.422,102.83,193267,3
2NUIWpL6IsYGkwfSN7basS,0.816,0.684,11,-8.478,0,0.197,0.473,1.14e-06,0.137,0.815,89.999,197597,3
1ykfQr9hspO6tAq6Y5capo,0.91,0.66,10,-8.503,0,0.289,0.505,0.0189,0.0732,0.615,117.068,215840,4
7ujb4Kav6BEW94bouvIgEm,0.775,0.563,2,-7.884,0,0.223,0.771,0.0,0.124,0.548,137.126,188627,4
3Z6FyRRvkGnjEuFINrQnBT,0.707,0.499,8,-7.722,0,0.0555,0.414,0.0,0.151,0.319,110.02,218853,4
15HLyXRyncLyymUETjuJJU,0.805,0.785,3,-5.282,1,0.263,0.236,0.0,0.273,0.594,133.876,222027,4
4YpVlqsbsnmRFP7bamdWbR,0.769,0.304,0,-7.579,0,0.0535,0.671,0.0,0.133,0.43,142.006,162160,3
010sBccFjnvksNaJkW0Az4,0.801,0.64,6,-7.88,1,0.331,0.133,1.53e-05,0.17,0.469,134.049,205533,4
4BB6691AoLA4fbJWEKpQhH,0.64,0.702,1,-5.727,1,0.0655,0.0145,2.47e-06,0.182,0.0982,116.936,231987,4
0EE5QfsVywpj6CycOUADk1,0.696,0.775,10,-6.259,0,0.378,0.343,0.0,0.217,0.502,173.968,157627,4
7vaHVmMKvajDN4IwtNslnI,0.566,0.653,5,-6.349,0,0.0873,0.51,0.0,0.117,0.72,120.056,197053,3
6SvDwwLRUxnUeAmmZbKDup,0.667,0.851,10,-4.54,0,0.262,0.0282,0.0,0.132,0.398,182.193,131520,4
3l8IipKvtSI7cKv6rjOtmc,0.742,0.715,9,-6.097,0,0.06,0.483,0.000134,0.113,0.182,106.009,195293,4
3VlVkVmlhFAeYVCXFbmRvq,0.862,0.821,8,-5.841,1,0.167,0.114,0.0,0.126,0.824,140.02,236853,4
7h5RiB2M5N6aBYHRFvHNdl,0.698,0.738,6,-6.21,0,0.215,0.539,2.08e-05,0.0899,0.686,107.89,182222,4
5yTGflCX6VnZ7rFEg9KlZN,0.732,0.831,11,-5.689,0,0.0628,0.115,8.36e-06,0.0742,0.869,99.979,190800,4
7wftSd1lKjFsJy3vcKgAoA,0.783,0.651,7,-6.673,1,0.103,0.337,0.0,0.33,0.41,108.032,249600,4
7E7HEM4y50AACKV8BaT7OI,0.5,0.218,11,-15.037,1,0.0785,0.983,0.00144,0.0972,0.405,120.592,201120,4
1UQKfmCH2wxVXTAVMUXiEj,0.354,0.734,2,-8.452,0,0.471,0.142,4.41e-05,0.144,0.259,191.141,195173,4
7q3P2cSVjdofJ2PkHCJUzo,0.689,0.759,7,-5.62,1,0.413,0.615,0.0,0.0862,0.582,122.611,194933,5
5D3QfcDoUnLjMtsOdxmucm,0.641,0.764,7,-6.473,0,0.382,0.644,0.0,0.112,0.221,89.722,213720,3
42GwGHEjGiQxrRLwVV2juY,0.776,0.732,5,-8.362,0,0.214,0.431,0.0,0.0725,0.333,78.089,195653,4
2urNDG0UgnGIYw50nVL0fs,0.482,0.786,0,-5.055,0,0.22,0.198,0.0,0.1,0.691,73.276,160320,3
0NJxYgozWjG10TZO4UlZLM,0.793,0.691,0,-6.971,1,0.114,0.0931,1.66e-06,0.237,0.206,100.031,175547,4
2x6s64X4Ewlxzlr9ffdSJH,0.402,0.742,7,-5.062,1,0.123,0.229,0.0,0.248,0.588,88.332,161093,4
5wFz9pwFowDIzpRGH7smHp,0.926,0.818,1,-4.235,1,0.279,0.0478,0.0,0.0839,0.65,102.09,132720,4
1R6yNhVjyRb6Z0ukyNteQS,0.763,0.475,9,-9.486,0,0.148,0.284,0.00418,0.134,0.498,138.089,199480,4
5nODbxjT7KZt9cUX0xJwQs,0.612,0.597,11,-8.565,0,0.193,0.801,7.7e-06,0.115,0.535,77.602,227680,4
0Ur7L15jrsLGGNpC7nXIU6,0.853,0.784,2,-6.152,0,0.0715,0.328,0.000359,0.118,0.575,149.969,176000,4
1sSypXfVuC2Ex0whkbShf0,0.834,0.846,8,-3.835,0,0.236,0.0732,0.0,0.0796,0.755,159.882,180880,4
6bZjrykTVOrOGysDuE6eMp,0.725,0.533,1,-6.576,1,0.119,0.0724,0.0,0.156,0.254,156.912,166467,4
63mwDcyMFJIv1R0QO8JsqB,0.705,0.685,2,-5.502,1,0.411,0.0448,0.0,0.083,0.487,196.238,176907,3
2ya1FzHLODOBo8F26nyp3d,0.754,0.62,4,-7.364,0,0.0823,0.207,1.49e-06,0.146,0.37,145.049,176200,4
5sespphZBWHDLqvkntVd7b,0.574,0.711,1,-6.772,1,0.325,0.467,3.21e-06,0.145,0.5,83.96,177720,4
4TivcZrQHTjrHUYnYaYSxb,0.601,0.738,5,-9.338,1,0.0694,0.437,0.0,0.114,0.412,159.891,200893,4
5gg6C2xjGWvFPmO1A8ydGt,0.936,0.698,9,-6.545,0,0.0498,0.207,0.0,0.098,0.897,131.993,279467,4
3YNJPNSZfKfzv6ebRxFePz,0.82,0.506,1,-7.832,0,0.0459,0.189,2.13e-06,0.0908,0.227,130.003,195680,4
5WRalFFZZNmjnPS7BZc72Z,0.637,0.771,1,-6.088,1,0.0342,0.222,2.84e-06,0.0742,0.495,78.003,204960,4
3cQkLybgQzrG9HcePio4Yy,0.743,0.814,2,-6.437,1,0.289,0.372,0.000269,0.362,0.572,148.958,220213,4
6CCNmNfbMGEWILG80jCgal,0.68,0.684,7,-6.563,0,0.124,0.0425,0.0,0.217,0.447,135.931,185027,4
24tWhzvnT9YFH2Q2CUJSJy,0.864,0.448,1,-8.351,1,0.26,0.167,0.000363,0.0797,0.18,146.003,149613,4
3U0QypFRenDP2FP0BOpLfM,0.724,0.761,7,-7.137,0,0.137,0.276,0.0,0.0836,0.531,139.078,203053,4
1pa2rg8hQy2sv6dkoRCtyQ,0.763,0.745,1,-6.705,1,0.0678,0.0897,0.0,0.122,0.533,142.937,192093,4
5B4QMW5PC14QKueg318rhY,0.817,0.402,7,-10.946,0,0.131,0.544,0.0,0.171,0.17,126.029,204500,4
3aleQrFycCdgq6DpxEPBKn,0.848,0.577,8,-7.117,1,0.432,0.459,0.0,0.0552,0.876,75.009,132387,4
2j3OKdwiMwLQUXHYJ5v1y8,0.863,0.551,2,-7.16,1,0.459,0.54,0.0,0.373,0.765,150.089,171147,4
3lcji9p6PgHYftz88p9SW4,0.752,0.758,5,-5.344,0,0.181,0.657,0.0,0.148,0.765,146.081,203184,4
30o5W6xYzxLNoj9kVDeasJ,0.591,0.658,1,-6.751,1,0.379,0.133,0.0,0.0804,0.521,145.763,172413,4
7lGTxBDhX0tTx09NhW2HGT,0.717,0.346,5,-10.636,0,0.0973,0.541,3.59e-06,0.107,0.325,123.963,228413,4
3feETb6mE9IuVf5BQAYznv,0.941,0.905,6,-6.12,1,0.146,0.273,6.13e-05,0.104,0.854,119.983,235387,4
0lvhPCeEKK1aF6tS52bgRd,0.871,0.661,9,-6.989,1,0.326,0.0634,0.0,0.0782,0.881,75.006,203733,4
68VamXEOBsKpNvg9rn6K9E,0.659,0.59,1,-7.368,1,0.368,0.266,0.0,0.331,0.561,86.984,250947,4
2Aon31CR3MV3Kt3vczK9Xf,0.562,0.538,7,-8.308,0,0.106,0.104,2.46e-06,0.214,0.372,82.97,185107,4
72xzmxlpzlCZoU1qocxrLg,0.733,0.778,7,-5.114,0,0.0521,0.0798,0.0,0.158,0.672,102.014,180252,4
7yNe6X65ACqvd4MCF2R6TP,0.599,0.567,11,-7.806,0,0.404,0.42,2.93e-05,0.118,0.106,173.908,191773,4
0NAv7yKOYp9Y01QNI5gpWL,0.774,0.431,8,-7.236,1,0.395,0.305,0.0,0.116,0.189,133.132,204347,4
261zDrGJQxVmij9bK85X9D,0.825,0.741,11,-6.091,1,0.304,0.223,0.0,0.17,0.822,146.588,180840,4
7liToDBBc4Hqb87F83focF,0.648,0.568,4,-8.814,0,0.203,0.599,0.000487,0.0831,0.556,94.598,222947,4
43cFzipNtxh29fIfldqrVP,0.907,0.554,8,-6.72,1,0.301,0.0128,0.0,0.1,0.466,139.026,193483,4
3AhjMZSW9shhb3o5IiSyWv,0.807,0.62,2,-5.518,1,0.0896,0.089,0.0,0.321,0.54,97.987,221680,4
2jwtblgSi8bORARZljDHKx,0.674,0.603,7,-6.783,1,0.0516,0.296,9.71e-06,0.107,0.555,97.023,231600,4
59xRJUlirMuv2Agvluol6j,0.472,0.603,7,-6.291,0,0.217,0.000947,0.0,0.0821,0.34,70.071,225547,4
0BsV3zXWRENaee0DVvwTUs,0.724,0.708,11,-5.548,0,0.141,0.189,0.0,0.0931,0.744,98.961,220440,4
